,id,dist,task
106,38334,17.457812973304282,7
107,38337,17.457626698051673,7
108,38338,17.457388533733642,7
109,38341,17.457298558733314,7
110,38342,17.457210834472356,7
111,38345,17.45762140091068,8
112,38347,17.459587441101927,8
113,38349,17.457641694018406,8
114,38350,17.45830410714558,8
115,38356,17.458457136155534,8
116,38361,17.45844930584325,8
117,38362,17.45878215244651,8
118,38364,17.45925290574545,8
119,38367,17.45681444022455,8
120,38369,17.456782220178624,8
121,38370,17.45730533238303,8
122,38375,17.458013306088915,8
123,38377,17.45811210491466,9
124,38382,17.458119548627575,9
125,38384,17.457823674123233,9
126,38385,17.457815162069455,9
127,38389,17.457762300631323,9
128,38390,17.457025159523734,9
129,38393,17.457006655240253,9
130,38394,17.45698179740257,9
131,38395,17.45707682535661,9
132,38396,17.457147890328578,9
133,38398,17.457052678247834,9
134,38399,17.457058284301514,9
135,38400,17.456991768724848,9
136,38402,17.456967195093423,9
137,38403,17.457035602319845,9
138,38404,17.45707638099718,9
139,38406,17.457285421552037,9
140,38407,17.456903371955953,9
141,38409,17.456804554022984,9
142,38412,17.45687494835955,9
143,38418,17.453586882324085,10
144,38419,17.454084709458872,10
145,38420,17.454428113875963,10
146,38424,17.45472803640719,10
147,38426,17.455363873675502,10
148,38427,17.455087321079972,10
149,38429,17.455679721753214,10
150,38430,17.45624425811443,10
151,38431,17.45645524882402,10
152,38435,17.456767216173773,10
153,38436,17.457026371954992,10
154,38441,17.45792378369999,10
155,38442,17.45816375296006,10
156,38443,17.458701863752413,10
157,38444,17.45912395019141,10
158,38445,17.459389022235996,10
159,38446,17.459828274776985,10
160,38447,17.46032071423852,10
161,38452,17.460638988594738,10
162,38454,17.460281462903648,10
163,38457,17.460218063752414,11
164,38458,17.46017332899679,11
165,38460,17.4600957193562,11
166,38462,17.460013455117604,11
167,38465,17.45993399042553,11
168,38466,17.459834015531193,11
169,38468,17.459720775498717,11
170,38469,17.45962996568119,11
171,38471,17.459547967322507,11
172,38473,17.45946156941298,11
173,38475,17.459408019032956,11
174,38479,17.459336281773243,11
175,38483,17.459294049735316,11
176,38486,17.458728451951274,11
177,38488,17.458652994741847,11
178,38489,17.458669200797754,11
179,38490,17.45870496897465,11
180,38492,17.45860345998191,11
181,38493,17.45925984038944,11
182,38494,17.459316354443967,11
183,38495,17.46138454516594,12
184,38499,17.462098891372015,12
185,38500,17.462168562622217,12
186,38503,17.46274808970301,12
187,38505,17.46335344335447,12
188,38506,17.463534652767457,12
189,38508,17.46354352713519,12
190,38510,17.463828917406822,12
191,38513,17.465037923378482,12
192,38516,17.465303715438605,12
193,38518,17.465778708588626,12
194,38519,17.465878849315104,12
195,38521,17.466587971495375,12
196,38523,17.469418249529582,12
197,38525,17.469797052191247,12
198,38526,17.471028667526472,12
199,38528,17.471268542798747,12
200,38530,17.47291588495394,12
201,38531,17.47458512961633,12
202,38534,17.476097142195755,12
203,38539,17.476188891209382,13
204,38542,17.476332855995842,13
205,38543,17.47623688031998,13
206,38545,17.476333513502343,13
207,38546,17.476399168903797,13
208,38547,17.476470407852354,13
209,38549,17.476628408649297,13
210,38550,17.476682944056115,13
211,38551,17.476870914265238,13
212,38553,17.47686430460718,13
213,38554,17.476917340476184,13
214,38557,17.476928287963002,13
215,38558,17.477046775364368,13
216,38559,17.477250866783702,13
217,38561,17.477492445981024,13
218,38564,17.47750233858342,13
219,38569,17.478300353891974,13
220,38570,17.478720168719686,13
221,38572,17.478763905917234,13
222,38573,17.4787217105256,13
223,38575,17.47867314532258,14
224,38577,17.478585094762078,14
225,38578,17.478483100611978,14
226,38579,17.478573972180364,14
227,38582,17.47861252303113,14
228,38585,17.478516373676225,14
229,38588,17.479549741455713,14
230,38589,17.479387492231684,14
231,38590,17.479272670936563,14
232,38591,17.479070090365692,14
233,38593,17.47923311593728,14
234,38595,17.479097885090596,14
235,38597,17.478548345850946,14
236,38599,17.478362028749707,14
237,38604,17.47816767518655,14
238,38606,17.477893891372492,14
239,38608,17.477755355200298,14
240,38609,17.47760305387869,14
241,38611,17.477472018211877,14
242,38614,17.477294076863693,14
243,38615,17.47720432611065,15
244,38619,17.476865703024846,15
245,38621,17.47673254911379,15
246,38624,17.476870164488655,15
247,38630,17.476796664118208,15
248,38632,17.47662953574575,15
249,38633,17.476642828432972,15
250,38635,17.476486424121223,15
251,38636,17.476389161817682,15
252,38637,17.476255965662222,15
253,38638,17.47607370974157,15
254,38640,17.475953592089912,15
255,38641,17.47581343563239,15
256,38644,17.47564559037009,15
257,38648,17.47552384089852,15
258,38649,17.475112378349287,15
259,38650,17.474975987906785,15
260,38651,17.474970678322574,15
261,38652,17.474071174841,15
262,38653,17.473942891827488,15
263,38655,17.475834133305657,16
264,38657,17.476331027124612,16
265,38658,17.478581511803306,16
266,38660,17.479067587589146,16
267,38661,17.480370240440404,16
268,38662,17.483245923952328,16
269,38663,17.485321206986253,16
270,38670,17.48812989259999,16
271,38672,17.48735387404204,17
272,38675,17.487499194473234,17
273,38676,17.487640762708505,17
274,38677,17.48853959181317,17
275,38681,17.48971430343774,17
276,38687,17.490022687651166,17
277,38688,17.491477037863756,17
278,38689,17.491407543967586,17
279,38690,17.491139478077756,17
280,38692,17.49165351904404,17
281,38694,17.491936542335303,17
282,38696,17.492925713430196,17
283,38698,17.49291530674885,17
284,38699,17.4941506992516,17
285,38700,17.49501812343977,17
286,38703,17.494074718749847,17
287,38704,17.494468218797397,17
288,38705,17.49443423436316,17
289,38707,17.494330931776947,17
290,38710,17.494355841739775,17
291,38711,17.50001513481254,18
292,38712,17.5041166830702,18
293,38713,17.503866825057173,19
294,38714,17.51518386518939,20
295,38715,17.515003737798757,20
296,38716,17.516130182436807,20
297,38718,17.516259589861953,20
298,38719,17.51364538717358,20
299,38721,17.51464138419975,20
300,38722,17.514883963862346,20
301,38724,17.515079671847154,20
302,38725,17.515176681422616,20
303,38726,17.514839085765903,20
304,38735,17.512324220444818,20
305,38738,17.51396612149161,20
306,38739,17.513853633529845,20
307,38741,17.515574947507798,20
308,38743,17.51616213573228,20
309,38746,17.517662388321597,20
310,38748,17.517755396438886,20
311,38750,17.51797343948453,20
312,38751,17.518096308965326,20
313,38752,17.51776950285751,20
314,38757,17.517708054168974,21
315,38760,17.517581678208703,21
316,38764,17.51750004335987,21
317,38765,17.51742254057645,21
318,38767,17.517285868534124,21
319,38768,17.517216130231684,21
320,38772,17.516781784881793,21
321,38773,17.51671554611871,21
322,38774,17.51664994380484,21
323,38776,17.51654686268929,21
324,38777,17.516361830366723,21
325,38778,17.516223907514256,21
326,38783,17.516159108581952,21
327,38784,17.51529158830544,21
328,38785,17.515199371008034,21
329,38786,17.515092170695382,21
330,38787,17.514989162118475,21
331,38790,17.5147593053997,21
332,38792,17.514717060877743,21
333,38793,17.51471071487969,21
334,38794,17.514853474748914,22
335,38797,17.51472802502093,22
336,38798,17.51463617833485,22
337,38801,17.51460016949106,22
338,38802,17.51451694347667,22
339,38803,17.514440490415964,22
340,38804,17.51431249671218,22
341,38805,17.514246190033845,22
342,38807,17.51414767187736,22
343,38808,17.513671070557297,22
344,38809,17.513515185946268,22
345,38811,17.513423010138375,22
346,38812,17.5132078197135,22
347,38813,17.513107551228398,22
348,38817,17.51300737483341,22
349,38818,17.512936411051047,22
350,38819,17.512877557885187,22
351,38822,17.512777740708614,22
352,38824,17.512774060157042,22
353,38825,17.512744669961588,22
354,38834,17.51266801891858,23
355,38835,17.512580201170895,23
356,38839,17.51249019576795,23
357,38844,17.512411516340066,23
358,38846,17.512304717188265,23
359,38847,17.51222433263814,23
360,38849,17.511983042185772,23
361,38850,17.51190006788339,23
362,38852,17.511759194393395,23
363,38853,17.511640104765902,23
364,38854,17.51166459195773,23
365,38856,17.511561149909983,23
366,38857,17.511463772596297,23
367,38858,17.511272987073603,23
368,38866,17.510988221517753,23
369,38868,17.51061137689801,23
370,38870,17.51059219957794,23
371,38871,17.510494776659037,23
372,38872,17.510402393214893,23
373,38873,17.510182955084982,23
374,38874,17.510585295389124,24
375,38875,17.51091318031858,24
376,38876,17.511557897408245,24
377,38878,17.513993793084992,24
378,38879,17.515494706524745,24
379,38880,17.513142859785393,24
380,38881,17.513789793932226,24
381,38882,17.514016363050054,24
382,38883,17.514136851629534,24
383,38884,17.512269000577085,24
384,38885,17.512688155573187,24
385,38886,17.512970898793476,24
386,38891,17.51308152059788,24
387,38893,17.513074793552864,24
388,38897,17.51302480551917,25
389,38898,17.51290091847891,25
390,38899,17.51281401009867,25
391,38900,17.51270270620599,25
392,38902,17.51261215871556,25
393,38906,17.51251751884092,25
394,38907,17.512482531353687,25
395,38908,17.512416009470645,25
396,38912,17.51248898823426,25
397,38913,17.512447218759903,25
398,38915,17.512342012748906,25
399,38916,17.512240133309874,25
400,38918,17.512864191164763,25
401,38920,17.51246908140405,25
402,38921,17.51242422425505,25
403,38922,17.512361364989502,25
404,38929,17.512201266427514,25
405,38931,17.51169414303023,25
406,38932,17.511599852994607,25
407,38933,17.511516463648235,25
408,38936,17.511158918064538,26
409,38937,17.511130968333923,26
410,38939,17.510988249506692,26
411,38941,17.510509863911942,26
412,38942,17.510556091715475,26
413,38943,17.510079409866943,26
414,38947,17.50988159107265,26
415,38948,17.51005796141633,26
416,38950,17.509932773669966,26
417,38952,17.509657900327376,26
418,38954,17.509556070611968,26
419,38955,17.509509892793933,26
420,38956,17.509491198081772,26
421,38957,17.509350999064193,26
422,38962,17.50927215901477,26
423,38965,17.509191128204424,26
424,38967,17.509085165376725,26
425,38968,17.50899411894141,26
426,38969,17.508889026872318,26
427,38970,17.50883443247194,26
428,38975,17.508686217540365,27
429,38980,17.508608023654773,27
430,38981,17.508534906948555,27
431,38982,17.508365220931207,27
432,38985,17.508304288496994,27
433,38988,17.508429379444355,27
434,38992,17.50835603396691,27
435,38993,17.50827020846307,27
436,38994,17.508103706788837,27
437,38997,17.507960931896953,27
438,38999,17.50785443233956,27
439,39000,17.507759624879277,27
440,39001,17.507692182754983,27
441,39002,17.507500894785508,27
442,39004,17.507240556275924,27
443,39007,17.50709106236125,27
444,39008,17.50702426963335,27
445,39009,17.506955218287427,27
446,39010,17.50686636343802,27
447,39012,17.506840614250063,27
448,39016,17.506421416139275,28
449,39020,17.50614612278429,28
450,39022,17.505720466275108,28
451,39023,17.505645104587437,28
452,39027,17.507531374843545,28
453,39028,17.507305859163015,28
454,39029,17.507092398888876,28
455,39031,17.50709616416376,28
456,39032,17.50709438221096,28
457,39033,17.50721561705129,28
458,39034,17.50700684767188,28
459,39035,17.506902718257873,28
460,39036,17.50686532590768,28
461,39037,17.50691280475761,28
462,39039,17.506842042808564,28
463,39043,17.506706243271665,28
464,39047,17.506042781913024,28
465,39048,17.506125298499835,28
466,39049,17.5059071637239,28
467,39053,17.505814472945293,29
468,39054,17.50576213783905,29
469,39057,17.505690938955702,29
470,39062,17.504913681866114,29
471,39064,17.504850991137236,29
472,39065,17.504795145157704,29
473,39067,17.504690207597452,29
474,39069,17.504664918996916,29
475,39070,17.504638179329948,29
476,39071,17.504566613549564,29
477,39072,17.504223207757047,29
478,39073,17.504148343624617,29
479,39076,17.504054229278026,29
480,39081,17.50400268274713,29
481,39083,17.503883044147557,29
482,39085,17.503827667267455,29
483,39087,17.50371491272849,29
484,39089,17.5034440544091,29
485,39090,17.50332158289649,29
486,39092,17.503408476776762,29
487,39093,17.50324420340763,30
488,39094,17.504322266716095,30
489,39102,17.504117499138502,30
490,39105,17.503874817134335,30
491,39108,17.503455758756505,30
492,39110,17.503321265908582,30
493,39111,17.50328754110461,30
494,39114,17.50309988300455,30
495,39115,17.503472704772115,30
496,39117,17.503319702692945,30
497,39120,17.50313658824972,30
498,39121,17.50304960360528,30
499,39123,17.502783625876052,30
500,39124,17.502557143916857,30
501,39126,17.50227519192703,30
502,39127,17.50246410744897,30
503,39128,17.502269129265798,30
504,39130,17.50209891667684,30
505,39131,17.501798639531653,30
506,39132,17.501589306510528,30
507,39138,17.501455838999632,31
508,39139,17.501406022613246,31
509,39141,17.501340939874225,31
510,39142,17.5012739849162,31
511,39143,17.50120807586481,31
512,39144,17.50100145696502,31
513,39145,17.500924826607918,31
514,39146,17.500891352456495,31
515,39148,17.500751444406433,31
516,39149,17.50062929647627,31
517,39150,17.50047480734176,31
518,39152,17.50041327568667,31
519,39153,17.50029756320199,31
520,39156,17.500316956654654,31
521,39157,17.50003818519199,31
522,39161,17.500150362717807,31
523,39162,17.500096076706157,31
524,39163,17.50003199019903,31
525,39168,17.49990599255659,31
526,39171,17.49982571447263,31
527,39179,17.49980209535413,32
528,39181,17.499912096365495,32
529,39182,17.499677294889334,32
530,39184,17.49956033971236,32
531,39185,17.49943473499799,32
532,39186,17.49934896316815,32
533,39188,17.49955332436613,32
534,39189,17.49982695343583,32
535,39190,17.49970146988187,32
536,39191,17.499873694907524,32
537,39192,17.49988020119601,32
538,39193,17.499537769890225,32
539,39194,17.49962875486319,32
540,39195,17.49943700923808,32
541,39198,17.49931174400298,32
542,39200,17.49752450520485,32
543,39203,17.497327418015796,32
544,39204,17.49724905844402,32
545,39205,17.49711432780001,32
546,39211,17.49697622900531,32
547,39214,17.49684879161303,33
548,39218,17.49673782272827,33
549,39221,17.496659801199964,33
550,39223,17.49658691127822,33
551,39224,17.496500351179396,33
552,39226,17.496406787252823,33
553,39227,17.496306078811884,33
554,39232,17.4961743979717,33
555,39234,17.496095801767417,33
556,39236,17.496002746336778,33
557,39237,17.495897188404573,33
558,39238,17.495763351057295,33
559,39240,17.495651266651933,33
560,39243,17.495483807778545,33
561,39244,17.495352489614987,33
562,39245,17.49525112791113,33
563,39246,17.495105835182603,33
564,39248,17.49505459530921,33
565,39251,17.494913854608203,33
566,39252,17.49462533261881,33
567,39254,17.494471804237136,34
568,39255,17.494383247384565,34
569,39258,17.494285019080102,34
570,39259,17.494325924896042,34
571,39260,17.494118972978185,34
572,39261,17.494032349281756,34
573,39267,17.493904213326314,34
574,39268,17.493820009035513,34
575,39271,17.49370719557465,34
576,39273,17.493563833440184,34
577,39274,17.49357254279266,34
578,39277,17.493516094989953,34
579,39278,17.4936514234495,34
580,39281,17.49353795134073,34
581,39284,17.49342889780252,34
582,39285,17.493998106212032,34
583,39289,17.49393668286826,34
584,39290,17.493680082106323,34
585,39291,17.493574963215046,34
586,39292,17.493466739822413,34
587,39299,17.493330218110785,35
588,39303,17.493098855377816,35
589,39304,17.492967797427198,35
590,39306,17.49304447737421,35
591,39307,17.493059389420225,35
592,39308,17.493028642527346,35
593,39310,17.493037911359025,35
594,39311,17.492961088506927,35
595,39314,17.492889834705938,35
596,39316,17.49224556544686,35
597,39317,17.492168480818165,35
598,39318,17.49205371227585,35
599,39319,17.491961838731573,35
600,39320,17.49179458412163,35
601,39321,17.491811996533315,35
602,39322,17.491721869261422,35
603,39324,17.491728142710375,35
604,39326,17.491718243514992,35
605,39327,17.491560381088455,35
606,39329,17.490996553958105,35
607,39333,17.49178964253919,36
608,39334,17.492129132720653,36
609,39335,17.491759069268273,36
610,39336,17.49191714414165,36
611,39340,17.492058364115664,36
612,39341,17.49221188333914,36
613,39343,17.492205529650384,36
614,39344,17.49244515065026,36
615,39352,17.492668991200333,36
616,39353,17.492854585216886,36
617,39355,17.493036699461083,36
618,39356,17.493410142163892,36
619,39360,17.493977449770806,36
620,39363,17.494347225903237,36
621,39364,17.49482835279287,36
622,39365,17.495072409091726,36
623,39367,17.495416331088737,36
624,39368,17.495371342757462,36
625,39370,17.495041786580565,36
626,39372,17.49554236455992,36
627,39373,17.494895689459455,37
628,39376,17.494705841004812,37
629,39378,17.494476676713653,37
630,39379,17.49437216966339,37
631,39381,17.49426876933352,37
632,39382,17.49393705535478,37
633,39384,17.49383726271965,37
634,39386,17.493718661735066,37
635,39388,17.493322047189423,37
636,39391,17.493189173250215,37
637,39392,17.493029983628066,37
638,39393,17.49292266704672,37
639,39396,17.492840188783067,37
640,39398,17.49281029711477,37
641,39400,17.492683020446545,37
642,39401,17.492585455345015,37
643,39403,17.492485806387077,37
644,39404,17.492376586773563,37
645,39405,17.49217599170382,37
646,39408,17.492075620059254,37
647,39413,17.492345934841858,38
648,39415,17.492477082645348,38
649,39416,17.492899766182447,38
650,39419,17.493652297122036,38
651,39421,17.493758492783428,38
652,39422,17.494041035278066,38
653,39423,17.494148743688253,38
654,39424,17.4942172056082,38
655,39426,17.494546916302838,38
656,39427,17.494707960461685,38
657,39428,17.495003867177886,38
658,39431,17.495098252106494,38
659,39438,17.49505431930528,38
660,39440,17.495199841642577,38
661,39445,17.495963850055517,38
662,39446,17.496784702890242,38
663,39447,17.49742739062742,38
664,39448,17.49722897465033,38
665,39449,17.49696322981422,38
666,39452,17.496851577266504,39
667,39453,17.496762017887317,39
668,39456,17.496769113675832,39
669,39457,17.49667283024194,39
670,39459,17.496596932585682,39
671,39462,17.496439808083835,39
672,39463,17.496234623703696,39
673,39465,17.496733543399827,39
674,39467,17.49659598677898,39
675,39468,17.496492829889625,39
676,39473,17.49636633633731,39
677,39474,17.496078509613778,39
678,39478,17.49596835842858,39
679,39479,17.49585453432066,39
680,39480,17.49574876705491,39
681,39481,17.495660499039555,39
682,39482,17.49556185433958,39
683,39485,17.49554971647814,39
684,39490,17.495480576984693,39
685,39491,17.49538408488895,39
686,39493,17.495581990094003,40
687,39495,17.496337250887986,40
688,39496,17.49649046166956,40
689,39497,17.49624473853523,40
690,39500,17.496251178275198,40
691,39502,17.496285841175126,40
692,39506,17.4963752549054,40
693,39507,17.496321583270248,40
694,39508,17.496397905699567,40
695,39511,17.49655971670431,40
696,39512,17.496555760704883,40
697,39514,17.49642074708814,40
698,39515,17.4964595699304,40
699,39518,17.496569386370194,40
700,39522,17.496646745491326,40
701,39523,17.497002816542153,40
702,39524,17.49704626732707,40
703,39526,17.49697116751269,40
704,39529,17.497178063770075,40
705,39531,17.497112521445768,40
706,39535,17.497067476653875,41
707,39536,17.497045760123395,41
708,39538,17.497014398629076,41
709,39539,17.496973605652677,41
710,39540,17.496937477791818,41
711,39541,17.497003334228225,41
712,39542,17.49691213541435,41
713,39544,17.496782672532635,41
714,39545,17.49680560546392,41
715,39549,17.496675356000267,41
716,39551,17.496633066994967,41
717,39552,17.497558312852398,41
718,39554,17.497588202027938,41
719,39558,17.499301339481274,41
720,39561,17.499238091143525,41
721,39562,17.499181036799097,41
722,39564,17.499666862804656,41
723,39565,17.499724254158185,41
724,39569,17.500635408758686,41
725,39570,17.500686975241322,41
726,39572,17.500659385921775,42
727,39574,17.500562981232406,42
728,39575,17.500549173807073,42
729,39576,17.50064511552493,42
730,39577,17.50291801221422,42
731,39578,17.503613087658497,42
732,39581,17.50344542056817,42
733,39582,17.503840060663236,42
734,39584,17.503441953465753,42
735,39585,17.503338973027656,42
736,39587,17.503314939832258,42
737,39591,17.50323375772608,42
738,39593,17.503295364141888,42
739,39596,17.50337347305078,42
740,39601,17.504403979286725,42
741,39603,17.504391106153175,42
742,39605,17.50437257424937,42
743,39606,17.50431633216391,42
744,39607,17.504291808581918,42
745,39609,17.504203648119432,42
746,39615,17.50416161192711,43
747,39616,17.50411125860293,43
748,39617,17.504097009944463,43
749,39618,17.50403914644025,43
750,39621,17.50394310103487,43
751,39624,17.503833390687017,43
752,39625,17.503610810828306,43
753,39630,17.503693167281536,43
754,39631,17.503613279946478,43
755,39632,17.50354018417452,43
756,39635,17.503479732250817,43
757,39637,17.503418588571567,43
758,39639,17.50348564840664,43
759,39640,17.503361719750995,43
760,39644,17.50319017030418,43
761,39645,17.50314499108508,43
762,39648,17.502852637006036,43
763,39649,17.502511671839212,43
764,39650,17.50243124937834,43
765,39651,17.502353340263365,43
766,39653,17.502264968805893,44
767,39654,17.50186686662914,44
768,39655,17.498570204848853,44
769,39657,17.498779126995608,44
770,39658,17.49891006492406,44
771,39659,17.49876056624336,44
772,39662,17.498640960299348,44
773,39664,17.49825486402734,44
774,39666,17.498035865506967,44
775,39667,17.49803808168883,44
776,39669,17.498779806497637,44
777,39671,17.49890878119905,44
778,39675,17.498626559837053,44
779,39676,17.498534839480886,44
780,39680,17.498183293631058,44
781,39682,17.49793615830913,44
782,39683,17.497845174640492,44
783,39685,17.498281931490194,44
784,39688,17.49828503720113,44
785,39691,17.49837351799248,44
786,39692,17.498285857499685,45
787,39693,17.498208769877163,45
788,39694,17.498166483167488,45
789,39697,17.49798917234269,45
790,39698,17.497872979722917,45
791,39699,17.497805868206488,45
792,39702,17.497743382284032,45
793,39703,17.4976322569695,45
794,39705,17.49758117344655,45
795,39707,17.49755052063751,45
796,39708,17.497604374231106,45
797,39713,17.497550564404566,45
798,39718,17.497532538511436,45
799,39720,17.49748705438555,45
800,39722,17.497200537725064,45
801,39723,17.497047144212978,45
802,39724,17.496950480677068,45
803,39725,17.496879667989763,45
804,39728,17.49648359446038,45
805,39731,17.4962891919073,45
806,39733,17.497148329833607,46
807,39735,17.49707783932244,46
808,39737,17.497004864722317,46
809,39742,17.4969914374462,46
810,39745,17.496916184193903,46
811,39749,17.49703817131152,46
812,39752,17.49702341207644,46
813,39753,17.497017806811876,46
814,39754,17.4970822804151,46
815,39756,17.497151850770027,46
816,39757,17.49729322499274,46
817,39758,17.497226087424313,46
818,39759,17.497228831552864,46
819,39760,17.49728317156001,46
820,39762,17.497213629871784,46
821,39764,17.497120130467653,46
822,39765,17.49705357153608,46
823,39768,17.49694506045363,46
824,39770,17.496929656814252,46
825,39771,17.49684694427468,46
826,39773,17.496754809500928,47
827,39774,17.49673079218777,47
828,39776,17.496599256352532,47
829,39779,17.496476946827688,47
830,39781,17.496349837789516,47
831,39782,17.49625021139768,47
832,39783,17.496070169455827,47
833,39785,17.495989037980923,47
834,39787,17.49595784111426,47
835,39794,17.495884490119064,47
836,39795,17.495732506344925,47
837,39797,17.49566715641783,47
838,39798,17.49558458625767,47
839,39800,17.495487293659867,47
840,39801,17.495395917037854,47
841,39802,17.49456326892028,47
842,39803,17.49411340867769,47
843,39804,17.49407768899663,47
844,39809,17.49389907046818,47
845,39810,17.493805682956403,47
846,39812,17.49385423243043,48
847,39813,17.49296573603324,48
848,39814,17.493176344715067,48
849,39815,17.493776153705426,48
850,39819,17.49282227186439,48
851,39820,17.493116303414048,48
852,39821,17.49370039833247,48
853,39823,17.49372220384827,48
854,39826,17.494260893751605,48
855,39828,17.49426842018093,48
856,39829,17.4943320983889,48
857,39832,17.494462987466587,48
858,39833,17.494489532527712,48
859,39834,17.49443771197546,48
860,39838,17.494329489389585,48
861,39840,17.49358575227166,48
862,39841,17.493722032599575,48
863,39846,17.493779637044085,48
864,39849,17.4928970348075,48
865,39851,17.492930263826697,48
866,39852,17.493099132455534,49
867,39853,17.493258709450956,49
868,39854,17.493423452226928,49
869,39856,17.49348872460509,49
870,39857,17.493475041366032,49
871,39858,17.493630683603715,49
872,39859,17.493513106108352,49
873,39860,17.493912118284193,49
874,39861,17.49435492331068,49
875,39863,17.495545611804705,49
876,39865,17.49563756947059,49
877,39868,17.495791591618957,49
878,39872,17.49609533762125,49
879,39875,17.496397166269425,49
880,39876,17.496671143331785,49
881,39880,17.496822683440783,49
882,39881,17.49692027515682,49
883,39882,17.49758530564688,49
884,39884,17.497850251198336,49
885,39889,17.49807457845186,49
886,39892,17.498021961682056,50
887,39894,17.49802683143497,50
888,39895,17.498456824768205,50
889,39896,17.498376612733882,50
890,39900,17.498321055374085,50
891,39903,17.4982075962322,50
892,39904,17.497711386233288,50
893,39905,17.498979767084705,50
894,39913,17.498942975052703,50
895,39914,17.498810999554497,50
896,39915,17.498732822227048,50
897,39917,17.49882290070062,50
898,39920,17.498831269452786,50
899,39922,17.498705577222445,50
900,39923,17.49856767362529,50
901,39924,17.498413637832307,50
902,39925,17.498183442448493,50
903,39928,17.49817436885706,50
904,39929,17.49830600217903,50
905,39930,17.498215302565242,50
906,39933,17.49837868916662,51
907,39934,17.498416040840116,51
908,39936,17.498211149082284,51
909,39937,17.498352271825553,51
910,39938,17.497988631134664,51
911,39939,17.497984259233366,51
912,39940,17.498937207072593,51
913,39945,17.498748077798236,51
914,39948,17.498704990950205,51
915,39952,17.49909962890673,51
916,39955,17.4991611375225,51
917,39957,17.499332070146508,51
918,39958,17.49928077116235,51
919,39961,17.49921966271593,51
920,39962,17.499180164133637,51
921,39965,17.499212812499568,51
922,39967,17.49933272897502,51
923,39970,17.499301752909297,51
924,39973,17.49929580897362,52
925,39974,17.49971959430615,52
926,39975,17.500304311358153,53
927,39979,17.500266020798133,53
928,39982,17.499961986099585,53
929,39984,17.499822731432477,53
930,39985,17.491873189905455,53
931,39989,17.49186993474631,53
